"Category","Subcategory","Action","Modified by","Date of change","Target object id","Source"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1656251","app.hubspot.com/contacts/19915081/contact/1656251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1656101","app.hubspot.com/contacts/19915081/contact/1656101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1654261","app.hubspot.com/contacts/19915081/contact/1654261"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1654103","app.hubspot.com/contacts/19915081/contact/1654103"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1653901","app.hubspot.com/contacts/19915081/contact/1653901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1650601","app.hubspot.com/contacts/19915081/contact/1650601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1649669","app.hubspot.com/contacts/19915081/contact/1649669"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1649607","app.hubspot.com/contacts/19915081/contact/1649607"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1647251","app.hubspot.com/contacts/19915081/contact/1647251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1644352","app.hubspot.com/contacts/19915081/contact/1644352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1644051","app.hubspot.com/contacts/19915081/contact/1644051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1643602","app.hubspot.com/contacts/19915081/contact/1643602"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1642503","app.hubspot.com/contacts/19915081/contact/1642503"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1641703","app.hubspot.com/contacts/19915081/contact/1641703"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1638901","app.hubspot.com/contacts/19915081/contact/1638901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1638401","app.hubspot.com/contacts/19915081/contact/1638401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1634051","app.hubspot.com/contacts/19915081/contact/1634051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1633551","app.hubspot.com/contacts/19915081/contact/1633551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1633303","app.hubspot.com/contacts/19915081/contact/1633303"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1631401","app.hubspot.com/contacts/19915081/contact/1631401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1631306","app.hubspot.com/contacts/19915081/contact/1631306"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1630801","app.hubspot.com/contacts/19915081/contact/1630801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1628554","app.hubspot.com/contacts/19915081/contact/1628554"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1627901","app.hubspot.com/contacts/19915081/contact/1627901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1626451","app.hubspot.com/contacts/19915081/contact/1626451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1625601","app.hubspot.com/contacts/19915081/contact/1625601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1624951","app.hubspot.com/contacts/19915081/contact/1624951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1624202","app.hubspot.com/contacts/19915081/contact/1624202"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1623458","app.hubspot.com/contacts/19915081/contact/1623458"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1622251","app.hubspot.com/contacts/19915081/contact/1622251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1621819","app.hubspot.com/contacts/19915081/contact/1621819"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1621818","app.hubspot.com/contacts/19915081/contact/1621818"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1621401","app.hubspot.com/contacts/19915081/contact/1621401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1620006","app.hubspot.com/contacts/19915081/contact/1620006"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1619651","app.hubspot.com/contacts/19915081/contact/1619651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1619516","app.hubspot.com/contacts/19915081/contact/1619516"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1618803","app.hubspot.com/contacts/19915081/contact/1618803"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1617901","app.hubspot.com/contacts/19915081/contact/1617901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1617251","app.hubspot.com/contacts/19915081/contact/1617251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1616801","app.hubspot.com/contacts/19915081/contact/1616801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1616601","app.hubspot.com/contacts/19915081/contact/1616601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1615741","app.hubspot.com/contacts/19915081/contact/1615741"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1614660","app.hubspot.com/contacts/19915081/contact/1614660"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1614003","app.hubspot.com/contacts/19915081/contact/1614003"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1613365","app.hubspot.com/contacts/19915081/contact/1613365"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1613316","app.hubspot.com/contacts/19915081/contact/1613316"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1613155","app.hubspot.com/contacts/19915081/contact/1613155"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1612409","app.hubspot.com/contacts/19915081/contact/1612409"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1611902","app.hubspot.com/contacts/19915081/contact/1611902"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1611765","app.hubspot.com/contacts/19915081/contact/1611765"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:17","1611701","app.hubspot.com/contacts/19915081/contact/1611701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1610104","app.hubspot.com/contacts/19915081/contact/1610104"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1609801","app.hubspot.com/contacts/19915081/contact/1609801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1609213","app.hubspot.com/contacts/19915081/contact/1609213"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1609203","app.hubspot.com/contacts/19915081/contact/1609203"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1609202","app.hubspot.com/contacts/19915081/contact/1609202"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1607113","app.hubspot.com/contacts/19915081/contact/1607113"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1606558","app.hubspot.com/contacts/19915081/contact/1606558"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1605428","app.hubspot.com/contacts/19915081/contact/1605428"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1605021","app.hubspot.com/contacts/19915081/contact/1605021"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1605006","app.hubspot.com/contacts/19915081/contact/1605006"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1604601","app.hubspot.com/contacts/19915081/contact/1604601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1603309","app.hubspot.com/contacts/19915081/contact/1603309"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1603306","app.hubspot.com/contacts/19915081/contact/1603306"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1603059","app.hubspot.com/contacts/19915081/contact/1603059"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1601153","app.hubspot.com/contacts/19915081/contact/1601153"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1601152","app.hubspot.com/contacts/19915081/contact/1601152"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1598501","app.hubspot.com/contacts/19915081/contact/1598501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1598251","app.hubspot.com/contacts/19915081/contact/1598251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1597919","app.hubspot.com/contacts/19915081/contact/1597919"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1595901","app.hubspot.com/contacts/19915081/contact/1595901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1593851","app.hubspot.com/contacts/19915081/contact/1593851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1593805","app.hubspot.com/contacts/19915081/contact/1593805"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1592677","app.hubspot.com/contacts/19915081/contact/1592677"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1592672","app.hubspot.com/contacts/19915081/contact/1592672"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1591452","app.hubspot.com/contacts/19915081/contact/1591452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1590355","app.hubspot.com/contacts/19915081/contact/1590355"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1590201","app.hubspot.com/contacts/19915081/contact/1590201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1589851","app.hubspot.com/contacts/19915081/contact/1589851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1588101","app.hubspot.com/contacts/19915081/contact/1588101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1585156","app.hubspot.com/contacts/19915081/contact/1585156"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1585151","app.hubspot.com/contacts/19915081/contact/1585151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1582101","app.hubspot.com/contacts/19915081/contact/1582101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1580657","app.hubspot.com/contacts/19915081/contact/1580657"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1580655","app.hubspot.com/contacts/19915081/contact/1580655"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1580151","app.hubspot.com/contacts/19915081/contact/1580151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1579658","app.hubspot.com/contacts/19915081/contact/1579658"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1578101","app.hubspot.com/contacts/19915081/contact/1578101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1576851","app.hubspot.com/contacts/19915081/contact/1576851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1567507","app.hubspot.com/contacts/19915081/contact/1567507"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1567201","app.hubspot.com/contacts/19915081/contact/1567201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1561710","app.hubspot.com/contacts/19915081/contact/1561710"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1561705","app.hubspot.com/contacts/19915081/contact/1561705"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1561304","app.hubspot.com/contacts/19915081/contact/1561304"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1560551","app.hubspot.com/contacts/19915081/contact/1560551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1560301","app.hubspot.com/contacts/19915081/contact/1560301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1559652","app.hubspot.com/contacts/19915081/contact/1559652"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1559567","app.hubspot.com/contacts/19915081/contact/1559567"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1559552","app.hubspot.com/contacts/19915081/contact/1559552"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1559112","app.hubspot.com/contacts/19915081/contact/1559112"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1559033","app.hubspot.com/contacts/19915081/contact/1559033"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1558956","app.hubspot.com/contacts/19915081/contact/1558956"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1558101","app.hubspot.com/contacts/19915081/contact/1558101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1556551","app.hubspot.com/contacts/19915081/contact/1556551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1556451","app.hubspot.com/contacts/19915081/contact/1556451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:16","1555804","app.hubspot.com/contacts/19915081/contact/1555804"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1555752","app.hubspot.com/contacts/19915081/contact/1555752"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1555252","app.hubspot.com/contacts/19915081/contact/1555252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1554965","app.hubspot.com/contacts/19915081/contact/1554965"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1554814","app.hubspot.com/contacts/19915081/contact/1554814"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1553725","app.hubspot.com/contacts/19915081/contact/1553725"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1552969","app.hubspot.com/contacts/19915081/contact/1552969"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1552501","app.hubspot.com/contacts/19915081/contact/1552501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1551755","app.hubspot.com/contacts/19915081/contact/1551755"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1550901","app.hubspot.com/contacts/19915081/contact/1550901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1549565","app.hubspot.com/contacts/19915081/contact/1549565"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1549556","app.hubspot.com/contacts/19915081/contact/1549556"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1549552","app.hubspot.com/contacts/19915081/contact/1549552"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1548851","app.hubspot.com/contacts/19915081/contact/1548851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1546851","app.hubspot.com/contacts/19915081/contact/1546851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1544201","app.hubspot.com/contacts/19915081/contact/1544201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1540005","app.hubspot.com/contacts/19915081/contact/1540005"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1539809","app.hubspot.com/contacts/19915081/contact/1539809"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1539053","app.hubspot.com/contacts/19915081/contact/1539053"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 02:15","1537401","app.hubspot.com/contacts/19915081/contact/1537401"
